,game_name,game_url,steam_rating
23352,Third Front: WWII,https://steamdb.info/app/804730/,61.41%
23353,JiPS,https://steamdb.info/app/454460/,61.40%
23354,Dinosaurs Prehistoric Survivors,https://steamdb.info/app/768540/,61.40%
23355,Defense the Farm,https://steamdb.info/app/866520/,61.40%
23356,Noise,https://steamdb.info/app/676760/,61.40%
23357,My Secret Pets!,https://steamdb.info/app/447180/,61.40%
23358,Horizon Zero Dawn,https://steamdb.info/app/1151640/,61.40%
23359,Flora's Fruit Farm,https://steamdb.info/app/35070/,61.40%
23360,18+,https://steamdb.info/app/877360/,61.40%
23361,Torsion,https://steamdb.info/app/522050/,61.40%
23362,Dark Future: Blood Red States,https://steamdb.info/app/370870/,61.40%
23363,Rabbit Hole 3D: Steam Edition,https://steamdb.info/app/283660/,61.40%
23364,Aveyond 3-1: Lord of Twilight,https://steamdb.info/app/272010/,61.40%
23365,Mahjong Pretty Girls Battle : School Girls Edition,https://steamdb.info/app/379960/,61.39%
23366,Re:Legend,https://steamdb.info/app/823950/,61.38%
23367,Kawaii Rainbow Portal,https://steamdb.info/app/823920/,61.38%
23368,The Naked Game,https://steamdb.info/app/635220/,61.38%
23369,Blood Ancestors,https://steamdb.info/app/661660/,61.38%
23370,Hentai Pix,https://steamdb.info/app/1148920/,61.38%
23371,Children of Colossus,https://steamdb.info/app/558850/,61.38%
23372,Geocore,https://steamdb.info/app/355190/,61.38%
23373,Illville: Return instructions,https://steamdb.info/app/727550/,61.38%
23374,Succubus Domination,https://steamdb.info/app/1266140/,61.38%
23375,TableTop Cricket,https://steamdb.info/app/349530/,61.38%
23376,Ground Runner: Trials,https://steamdb.info/app/759060/,61.38%
23377,Dead Prison,https://steamdb.info/app/923820/,61.38%
23378,The Little War,https://steamdb.info/app/769080/,61.38%
23379,Blessed Surface,https://steamdb.info/app/657810/,61.38%
23380,Spiritlands,https://steamdb.info/app/618270/,61.38%
23381,Royal Merchant,https://steamdb.info/app/1087330/,61.38%
23382,Somewhere on Zibylon,https://steamdb.info/app/631920/,61.38%
23383,Kill The Bad Guy,https://steamdb.info/app/293940/,61.37%
23384,Aberoth,https://steamdb.info/app/354200/,61.37%
23385,Audition Online,https://steamdb.info/app/349720/,61.37%
23386,BATTALION 1944,https://steamdb.info/app/489940/,61.36%
23387,4th Generation Warfare,https://steamdb.info/app/1204230/,61.36%
23388,Cahors Sunset,https://steamdb.info/app/341700/,61.36%
23389,Konung 3: Ties of the Dynasty,https://steamdb.info/app/289380/,61.36%
23390,Winexy,https://steamdb.info/app/577740/,61.35%
23391,Fugue in Void,https://steamdb.info/app/883220/,61.35%
23392,Assault Suit Leynos,https://steamdb.info/app/441350/,61.34%
23393,Syndrome,https://steamdb.info/app/409320/,61.34%
23394,Phantom Trigger,https://steamdb.info/app/445870/,61.34%
23395,Aerofly FS 1 Flight Simulator,https://steamdb.info/app/214130/,61.34%
23396,Save One More,https://steamdb.info/app/820240/,61.34%
23397,Reborn In Wild City 迷城重生,https://steamdb.info/app/949970/,61.33%
23398,Hunt For Gods,https://steamdb.info/app/576940/,61.33%
23399,The Fisherman - Fishing Planet,https://steamdb.info/app/1072480/,61.33%
23400,Dungeon Hearts,https://steamdb.info/app/229520/,61.32%
23401,Sonic Lost World,https://steamdb.info/app/329440/,61.32%
23402,Action Entities,https://steamdb.info/app/1046490/,61.31%
23403,东方驾考模拟器|Chinese Driving License Test,https://steamdb.info/app/993680/,61.31%
23404,Cricket Captain 2016,https://steamdb.info/app/462700/,61.31%
23405,Nephise Begins,https://steamdb.info/app/628950/,61.30%
23406,Island Explorer VR,https://steamdb.info/app/1201640/,61.29%
23407,Blazing Core,https://steamdb.info/app/928170/,61.29%
23408,Sargon's Lair,https://steamdb.info/app/912810/,61.29%
23409,Power & Revolution 2019 Edition,https://steamdb.info/app/1029630/,61.29%
23410,Grimm 1865,https://steamdb.info/app/1217200/,61.29%
23411,A Quiver of Crows,https://steamdb.info/app/347280/,61.29%
23412,Smashball,https://steamdb.info/app/17730/,61.29%
23413,Won't You Be My Laser?,https://steamdb.info/app/508820/,61.29%
23414,BLOCKADE War Stories,https://steamdb.info/app/1051890/,61.29%
23415,Table Manners,https://steamdb.info/app/1019450/,61.27%
23416,Sherlock Holmes: The Secret of the Silver Earring,https://steamdb.info/app/11150/,61.27%
23417,Miner Mayhem,https://steamdb.info/app/402850/,61.27%
23418,Euro Fishing,https://steamdb.info/app/314520/,61.27%
23419,The Clockwork Man: The Hidden World,https://steamdb.info/app/111010/,61.27%
23420,Manastorm,https://steamdb.info/app/548560/,61.27%
23421,Optimum Link,https://steamdb.info/app/941120/,61.27%
23422,Warhammer Age of Sigmar: Champions,https://steamdb.info/app/988480/,61.26%
23423,Soccer Manager,https://steamdb.info/app/438600/,61.26%
23424,The Deer God,https://steamdb.info/app/328940/,61.26%
23425,Midnight Ultra,https://steamdb.info/app/731590/,61.26%
23426,Ancient Go,https://steamdb.info/app/468160/,61.26%
23427,Hunter Story,https://steamdb.info/app/695650/,61.26%
23428,#Archery,https://steamdb.info/app/493790/,61.25%
23429,The Voice from Heaven,https://steamdb.info/app/1013350/,61.25%
23430,雀姬,https://steamdb.info/app/1084520/,61.25%
23431,Vex,https://steamdb.info/app/496480/,61.25%
23432,Captain Firebeard and the Bay of Crows,https://steamdb.info/app/722760/,61.25%
23433,Dragon Boar and Lady Rabbit,https://steamdb.info/app/769370/,61.25%
23434,Dancing with Anime Girls VR,https://steamdb.info/app/1220640/,61.25%
23435,GUN LADY,https://steamdb.info/app/1242960/,61.25%
23436,Tiny Knight,https://steamdb.info/app/445210/,61.25%
23437,Ninja Code,https://steamdb.info/app/949880/,61.25%
23438,Mysteries of the Past: Shadow of the Daemon Collector's Edition,https://steamdb.info/app/440870/,61.25%
23439,Haywire on Fuel Station Zeta,https://steamdb.info/app/368970/,61.25%
23440,Strong Bad Episode 3: Baddest of the Bands,https://steamdb.info/app/8360/,61.25%
23441,STCC: The Game,https://steamdb.info/app/8690/,61.25%
23442,Epic Battle Simulator 2,https://steamdb.info/app/711570/,61.25%
23443,Latte Stand Tycoon,https://steamdb.info/app/1002830/,61.25%
23444,The Royal Marines Commando,https://steamdb.info/app/837600/,61.25%
23445,The Journey: Bob's Story.,https://steamdb.info/app/385410/,61.25%
23446,Golf Defied,https://steamdb.info/app/1085150/,61.25%
23447,Sacred Siren,https://steamdb.info/app/1124640/,61.25%
23448,Arboreal,https://steamdb.info/app/881300/,61.25%
23449,Krosmaster Arena,https://steamdb.info/app/329790/,61.25%
23450,Weather Lord: The Successor's Path,https://steamdb.info/app/361970/,61.25%
23451,Night Island,https://steamdb.info/app/1036800/,61.25%
23452,The Pusher,https://steamdb.info/app/950830/,61.25%
23453,Scraper: First Strike,https://steamdb.info/app/909780/,61.25%
23454,Mine Royale - Battle Royale,https://steamdb.info/app/968460/,61.25%
23455,URO,https://steamdb.info/app/895850/,61.25%
23456,TEVA,https://steamdb.info/app/846790/,61.25%
23457,AVA,https://steamdb.info/app/1143680/,61.25%
23458,PixelJunk™ Monsters 2,https://steamdb.info/app/749800/,61.24%
23459,Numba Deluxe,https://steamdb.info/app/301700/,61.23%
23460,Tsukumogami,https://steamdb.info/app/262300/,61.21%
23461,Voxelaxy,https://steamdb.info/app/681750/,61.21%
23462,Time Machine VR,https://steamdb.info/app/356180/,61.21%
23463,Time in Time,https://steamdb.info/app/474830/,61.21%
23464,Escape The Pacific,https://steamdb.info/app/655290/,61.20%
23465,The Divergent Series: Allegiant VR,https://steamdb.info/app/448980/,61.19%
23466,Awesome Metal Detecting,https://steamdb.info/app/582810/,61.19%
23467,Born of Fire,https://steamdb.info/app/1081470/,61.19%
23468,Resequenced,https://steamdb.info/app/845490/,61.18%
23469,The Great Fusion,https://steamdb.info/app/341690/,61.18%
23470,Ultimate Spider Hero,https://steamdb.info/app/777400/,61.18%
23471,ZIC: Survival,https://steamdb.info/app/1065210/,61.18%
23472,Idle Hunter,https://steamdb.info/app/879470/,61.18%
23473,Skyflower,https://steamdb.info/app/364670/,61.18%
23474,Space Ribbon,https://steamdb.info/app/501220/,61.18%
23475,Adult Math,https://steamdb.info/app/998470/,61.18%
23476,Brother Wings,https://steamdb.info/app/576540/,61.18%
23477,Winds Of Trade,https://steamdb.info/app/576260/,61.18%
23478,Frozen Synapse Prime,https://steamdb.info/app/328600/,61.17%
23479,仙剑奇侠传五(Chinese Paladin：Sword and Fairy 5),https://steamdb.info/app/681830/,61.17%
23480,In Exilium,https://steamdb.info/app/344880/,61.17%
23481,Sniper Ghost Warrior 3,https://steamdb.info/app/368070/,61.17%
23482,Nicolas Eymerich The Inquisitor,https://steamdb.info/app/279500/,61.17%
23483,Real Boxing™,https://steamdb.info/app/296770/,61.16%
23484,Battleborn,https://steamdb.info/app/394230/,61.15%
23485,Tiger Knight,https://steamdb.info/app/415660/,61.14%
23486,The Goatman,https://steamdb.info/app/844330/,61.14%
23487,Pandora: First Contact,https://steamdb.info/app/287580/,61.13%
23488,Fable of the Sword,https://steamdb.info/app/787370/,61.12%
23489,Atlantica Global,https://steamdb.info/app/1232420/,61.12%
23490,Blueprint Word,https://steamdb.info/app/870180/,61.11%
23491,Project G,https://steamdb.info/app/465670/,61.11%
23492,Nexus : One Core,https://steamdb.info/app/341080/,61.11%
23493,THE SOUL HUNTER,https://steamdb.info/app/1047140/,61.11%
23494,REALITY,https://steamdb.info/app/561970/,61.11%
23495,Shards of Azuria,https://steamdb.info/app/498340/,61.11%
23496,Violet Cycle,https://steamdb.info/app/595010/,61.11%
23497,No Clue VR,https://steamdb.info/app/625320/,61.11%
23498,PIDO1,https://steamdb.info/app/894110/,61.11%
23499,Winning Post 8 2018,https://steamdb.info/app/723330/,61.11%
23500,meleng,https://steamdb.info/app/735260/,61.11%
23501,Unsolved Mystery Club: Ancient Astronauts (Collector´s Edition),https://steamdb.info/app/1107350/,61.11%
23502,Hiragana Pixel Party,https://steamdb.info/app/417310/,61.11%
23503,Survival | Classic,https://steamdb.info/app/1203370/,61.11%
23504,Six Feet Under,https://steamdb.info/app/525540/,61.11%
23505,GalaxIverse,https://steamdb.info/app/509390/,61.11%
23506,Tower of Fate,https://steamdb.info/app/957780/,61.11%
23507,Psycho on the loose,https://steamdb.info/app/568860/,61.11%
23508,UpBreakers,https://steamdb.info/app/886120/,61.11%
23509,Iron Storm,https://steamdb.info/app/296180/,61.11%
23510,Hero or Villain: Genesis,https://steamdb.info/app/1133420/,61.11%
23511,A Fine Mess,https://steamdb.info/app/793220/,61.11%
23512,Nether: The Untold Chapter,https://steamdb.info/app/1010270/,61.11%
23513,Nibû,https://steamdb.info/app/938320/,61.11%
23514,Zorbit's Orbits,https://steamdb.info/app/739410/,61.11%
23515,Battle Survive Hentai,https://steamdb.info/app/1127290/,61.11%
23516,Achron,https://steamdb.info/app/109700/,61.11%
23517,Bladequest,https://steamdb.info/app/897700/,61.11%
23518,Ascension VR,https://steamdb.info/app/499940/,61.11%
23519,COVID-19 Isolation,https://steamdb.info/app/1325370/,61.11%
23520,Mystery Castle: The Mirror's Secret,https://steamdb.info/app/428250/,61.10%
23521,Resilience Wave Survival,https://steamdb.info/app/429490/,61.10%
23522,Unearthing Mars VR,https://steamdb.info/app/605310/,61.10%
23523,Legend MMO,https://steamdb.info/app/1350700/,61.10%
23524,RedEyes 赤瞳之勋,https://steamdb.info/app/711710/,61.10%
23525,123 Slaughter Me Street,https://steamdb.info/app/405180/,61.09%
23526,Stay Close,https://steamdb.info/app/455120/,61.09%
23527,Sarcophag,https://steamdb.info/app/631830/,61.09%
23528,Castle Torgeath,https://steamdb.info/app/431870/,61.09%
23529,HalfLight,https://steamdb.info/app/724370/,61.09%
23530,PooShooter: Toilet Invaders,https://steamdb.info/app/514390/,61.08%
23531,Santa's Big Adventures,https://steamdb.info/app/571020/,61.08%
23532,孙美琪,https://steamdb.info/app/1159360/,61.08%
23533,Mars 2030,https://steamdb.info/app/510850/,61.08%
23534,Tic-Toc-Tower,https://steamdb.info/app/389310/,61.08%
23535,The Master,https://steamdb.info/app/774911/,61.08%
23536,Lumberjack Simulator,https://steamdb.info/app/763100/,61.08%
23537,Robin Hood,https://steamdb.info/app/46560/,61.06%
23538,Techwars Online,https://steamdb.info/app/444180/,61.06%
23539,我的妖狐妹妹,https://steamdb.info/app/896170/,61.05%
23540,Cat's Bar,https://steamdb.info/app/804900/,61.05%
23541,Age of Viking Conquest,https://steamdb.info/app/792930/,61.05%
23542,The Shedding,https://steamdb.info/app/954720/,61.05%
23543,Smart Cube,https://steamdb.info/app/722210/,61.05%
23544,Faron's Fate,https://steamdb.info/app/409360/,61.05%
23545,Attrition: Tactical Fronts,https://steamdb.info/app/656400/,61.05%
23546,LINX BATTLE ARENA,https://steamdb.info/app/697370/,61.05%
23547,Turret Tech,https://steamdb.info/app/905060/,61.05%
23548,Peak Angle: Drift Online,https://steamdb.info/app/547410/,61.04%
23549,World War II: Panzer Claws,https://steamdb.info/app/254100/,61.04%
23550,The Deer,https://steamdb.info/app/400240/,61.03%
23551,STAR WARS™: Rebel Assault I + II,https://steamdb.info/app/456540/,61.02%
23552,A Game of Dwarves,https://steamdb.info/app/200370/,61.01%
23553,Worlds Adrift,https://steamdb.info/app/322780/,61.01%
23554,Abrix the robot,https://steamdb.info/app/461850/,61.00%
23555,Into The Unknown,https://steamdb.info/app/553130/,61.00%
23556,You Are Not a Banana: Better Edition,https://steamdb.info/app/340470/,61.00%
23557,Rituals,https://steamdb.info/app/359190/,60.99%
23558,BIT.TRIP FATE,https://steamdb.info/app/205080/,60.99%
23559,Dreadnought,https://steamdb.info/app/835860/,60.99%
23560,KnightShift,https://steamdb.info/app/254060/,60.99%
23561,VRobot,https://steamdb.info/app/588560/,60.98%
23562,Panther VR,https://steamdb.info/app/864730/,60.98%
23563,All Alone: VR,https://steamdb.info/app/604830/,60.98%
23564,StoneDeep,https://steamdb.info/app/1094760/,60.98%
23565,The Thing With Mistletoes,https://steamdb.info/app/587290/,60.98%
23566,Dangerous High School Girls in Trouble!,https://steamdb.info/app/27400/,60.98%
23567,Three Fourths Home: Extended Edition,https://steamdb.info/app/344500/,60.98%
23568,Ball of Wonder,https://steamdb.info/app/508760/,60.98%
23569,Rules Of Survival,https://steamdb.info/app/788260/,60.98%
23570,The Legend of Bean,https://steamdb.info/app/764430/,60.98%
23571,Fallen Times,https://steamdb.info/app/712810/,60.98%
23572,Tank Force,https://steamdb.info/app/604500/,60.98%
23573,Virtual Warfighter,https://steamdb.info/app/517020/,60.98%
23574,JET HERO,https://steamdb.info/app/586060/,60.97%
23575,Fighter Royale - Last Ace Flying,https://steamdb.info/app/803350/,60.97%
23576,Freefall Tournament,https://steamdb.info/app/849940/,60.97%
23577,Caesar 4,https://steamdb.info/app/517810/,60.96%
23578,RGB RUN,https://steamdb.info/app/978340/,60.95%
23579,Endless Inside,https://steamdb.info/app/757580/,60.95%
23580,Bomb Hunter MT,https://steamdb.info/app/815420/,60.95%
23581,Hentai Shojo,https://steamdb.info/app/1122980/,60.95%
23582,Winning Post 8 2017,https://steamdb.info/app/526580/,60.95%
23583,Mission Runway,https://steamdb.info/app/12670/,60.95%
23584,ATOM GRRRL!!,https://steamdb.info/app/432490/,60.95%
23585,Halloween Pumpkin Story,https://steamdb.info/app/717330/,60.95%
23586,Super Asteroids,https://steamdb.info/app/788190/,60.95%
23587,YATB：You Are The Best - Egypt Chapter,https://steamdb.info/app/1254430/,60.95%
23588,Elite Warriors: Vietnam,https://steamdb.info/app/514140/,60.95%
23589,Draw Near,https://steamdb.info/app/831490/,60.95%
23590,Nevrosa: Primal Ritual,https://steamdb.info/app/1070410/,60.95%
23591,Tidal Affair: Before The Storm,https://steamdb.info/app/396930/,60.95%
23592,Crimson Sword Saga: The Peloran Wars,https://steamdb.info/app/497560/,60.95%
23593,Futuridium EP Deluxe,https://steamdb.info/app/352790/,60.95%
23594,The Adventures of Perseus,https://steamdb.info/app/1031590/,60.95%
23595,Seven Doors,https://steamdb.info/app/1329320/,60.95%
23596,IronBorn,https://steamdb.info/app/618760/,60.95%
23597,Call of Fries,https://steamdb.info/app/1045510/,60.95%
23598,Idle Slayer,https://steamdb.info/app/1353300/,60.95%
23599,Grave Prosperity - part 1,https://steamdb.info/app/833660/,60.95%
23600,Asteroid Fight,https://steamdb.info/app/495600/,60.95%
23601,Hex Defense - VR,https://steamdb.info/app/1014900/,60.95%
23602,Christmas Race 2,https://steamdb.info/app/801890/,60.95%
23603,Rocking Hero,https://steamdb.info/app/1260800/,60.95%
23604,Adventure Apes and the Mayan Mystery,https://steamdb.info/app/461830/,60.95%
23605,I LIKE THE FLOWERS,https://steamdb.info/app/1138300/,60.95%
23606,Model Melissa,https://steamdb.info/app/1160580/,60.95%
23607,Bad Note 破碎的笔记,https://steamdb.info/app/976070/,60.95%
23608,DareSora: Tears for an Unknown Sky,https://steamdb.info/app/913450/,60.95%
23609,Realpolitiks,https://steamdb.info/app/553260/,60.95%
23610,EmbodyMe Beta,https://steamdb.info/app/604530/,60.95%
23611,Zombie Waiting,https://steamdb.info/app/680550/,60.95%
23612,Outbreak: Lost Hope,https://steamdb.info/app/1035310/,60.95%
23613,Doors,https://steamdb.info/app/395350/,60.94%
23614,Mahluk:Dark demon,https://steamdb.info/app/503480/,60.94%
23615,Survival Camp,https://steamdb.info/app/1028800/,60.94%
23616,SORE,https://steamdb.info/app/690060/,60.94%
23617,Business Tour - Online Multiplayer Board Game,https://steamdb.info/app/397900/,60.93%
23618,Blood Knights,https://steamdb.info/app/258220/,60.92%
23619,Stay Alive: Apocalypse,https://steamdb.info/app/622420/,60.92%
23620,100 Doors Game - Escape from School,https://steamdb.info/app/1238280/,60.92%
23621,CAFE 0 ~The Drowned Mermaid~,https://steamdb.info/app/335660/,60.91%
23622,ViveSpray,https://steamdb.info/app/494830/,60.91%
23623,Glorious Companions,https://steamdb.info/app/1001040/,60.91%
23624,Sky Valley,https://steamdb.info/app/506590/,60.91%
23625,FPV Drone Simulator,https://steamdb.info/app/691730/,60.91%
23626,Vanguard: Normandy 1944,https://steamdb.info/app/941850/,60.91%
23627,Impresja,https://steamdb.info/app/657530/,60.90%
23628,Rummy 3D Premium,https://steamdb.info/app/1029900/,60.90%
23629,NIGHTSTAR: Rogue Wings,https://steamdb.info/app/595360/,60.90%
